id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv
254949395,79556696,16172,3020550,334022,165672000,50352100,0.110583,16.6698,16.664,0.258024
254951640,79556696,16677,1046250,126404,57893700,20110300,0.120817,19.2214,19.2213,0.136645
254948014,79556696,15822,871783,90481.7,45185000,13558100,0.103789,15.5522,15.5302,0.34159
254944815,79556696,605,1852540,220975,95338400,34102800,0.119282,18.4087,18.4126,0.280817
254950243,79556696,16375,40402600,4426690,1985880000,687710000,0.109564,17.0214,17.0867,0.245934
254953031,79556696,17106,46054.1,5103.89,2391760,799671,0.110824,17.3637,17.3663,0.0741424
254945305,79556696,733,3901800,362779,174796000,52875700,0.0929774,13.5516,13.5827,0.150726
254944721,79556696,562,139876,17233.9,7985540,2655790,0.123209,18.9867,18.9867,0.107647
254947405,79556696,15690,130463,7716.07,4658350,1212340,0.0591437,9.29259,9.1593,0.67174
254946091,79556696,970,604407,44874.3,22456400,6601600,0.0742452,10.9224,10.9175,0.175962
254947877,79556696,15782,2441290,277928,126071000,42023500,0.113845,17.2136,17.205,0.202332
254946775,79556696,10704,2969910,502450,189864000,92301300,0.16918,31.0788,31.3053,0.2492
254946832,79556696,10732,3754970,242333,224876000,40767700,0.0645367,10.857,11.076,0.387009
254945249,79556696,720,955667,122334,55812000,19035800,0.128009,19.9189,20.128,0.204853
254952397,79556696,16920,54263200,2618440,3206750000,458949000,0.0482544,8.45782,8.47984,0.62387
254944519,79556696,500,86154300,11642600,5249510000,1969510000,0.135137,22.8603,22.9302,0.312585
254952740,79556696,16994,3131080,363692,157935000,56873800,0.116156,18.1643,18.0903,0.335747
254950207,79556696,16345,1555070,177356,75391300,27074800,0.11405,17.4107,17.4311,0.189742
254953519,79556696,17241,634526,63793.8,28234600,9759650,0.100538,15.381,15.8643,0.180575
254953973,79556696,17440,2097220,164519,74755800,24888500,0.0784463,11.8674,11.8673,0.411802
254943761,79556696,318,62644.6,6014.97,2845730,947466,0.0960173,15.1245,15.1245,0.028466
254952773,79556696,17012,617053,49074.8,25630500,7350400,0.0795309,11.9121,11.8735,0.244083
254943157,79556696,163,1323690,205312,79936200,34001300,0.155106,25.6868,25.6875,0.0503475
254946072,79556696,965,1147550,77219.1,42800200,14071600,0.0672907,12.2623,12.308,0.577246
254943657,79556696,291,16911400,2208650,897015000,350542000,0.130601,20.7281,20.7068,0.167155
254944827,79556696,612,3312550,280809,139450000,41816800,0.0847712,12.6238,12.5851,0.322877
254949405,79556696,16178,242970,23535.7,13802300,3645750,0.0968667,15.0049,15.0326,0.236686
254952002,79556696,16787,25481.6,2129.4,1092200,320815,0.083566,12.59,0,0
254954098,79556696,17574,34926,3421.29,1854710,545804,0.0979585,15.6275,0,0
254953833,79556696,17369,1328220,125971,57558300,18721600,0.094842,14.0953,14.094,0.246052
254949274,79556696,16142,1722580,213133,91687800,38709600,0.123729,22.4719,25.1207,0.324179
254946626,79556696,10677,10669700,531761,668870000,96095500,0.0498382,9.00636,8.9701,0.575617
254950213,79556696,16351,31877.5,3467.69,1476880,512227,0.108782,16.0686,0,0
254944100,79556696,401,789200,98320.1,46560200,18025200,0.124582,22.8398,23.4374,0.327396
254952156,79556696,16842,17768500,969395,1150910000,167757000,0.054557,9.44128,9.50649,0.42548
254944567,79556696,520,1698990,260384,103040000,41884400,0.153258,24.6525,24.6538,0.122368
254945544,79556696,838,1005720,145944,63122300,24216000,0.145113,24.0782,23.9711,0.180066
254954232,79556696,112892315,112485,13551.8,5814090,2091570,0.120476,18.5941,18.2783,0.215061
254952117,79556696,16825,173795,11245.2,6707180,1639040,0.0647038,9.43086,9.33224,0.107983
254952656,79556696,16967,7908700,823074,368979000,127426000,0.104072,16.1121,16.0148,0.355631
254948919,79556696,16055,1201460,193157,78733600,31411300,0.160769,26.1443,26.1666,0.0763913
254947160,79556696,15658,104260,12452.7,5264720,1799880,0.119439,17.2634,17.283,0.176886
254953096,79556696,17140,354516,30213.1,14558600,4523500,0.0852235,12.7597,12.5184,0.0701779
254950170,79556696,16328,6066910,624427,286393000,92411400,0.102923,15.232,15.3031,0.307318
254953866,79556696,17392,476244,44645.4,19092400,6846750,0.0937447,14.3765,14.5165,0.264082
254944481,79556696,485,100498000,8394090,4727390000,1216980000,0.0835251,12.1095,12.0932,0.215132
254954130,79556696,17648,69356.3,7672.84,3646240,1219520,0.110629,17.5833,17.589,0.0608084
254943965,79556696,374,1897300,221356,93794800,36182000,0.116669,19.0703,19.1732,0.132813
254946709,79556696,10687,7350630,431109,389189000,74658800,0.0586492,10.1568,10.822,0.804499
254954000,79556696,17453,34969,3345,1679190,521535,0.095656,14.9142,0,0
254948135,79556696,15874,441219,42413,21509300,6370540,0.0961269,14.4385,14.8234,0.420775
254950333,79556696,16388,803919,39503.5,30847400,6389620,0.0491386,7.94809,8.0212,0.345909
254943629,79556696,284,15136100,2317690,904487000,391110000,0.153124,25.8396,25.7859,0.20758
254945326,79556696,748,349690,51371.5,20323300,7642600,0.146906,21.8554,21.8554,0.135032
254952161,79556696,16843,2925850,320592,148556000,50710800,0.109572,17.332,17.3737,0.286989
254949897,79556696,16243,369557,50213,19149600,7589600,0.135873,20.537,20.6058,0.210075
254950151,79556696,16317,1084040,138739,59959000,21385200,0.127984,19.7274,19.7274,0.179839
254944168,79556696,423,1948520,156768,82088500,27614800,0.0804545,14.1722,14.5283,0.332233
254943912,79556696,359,4421320,566394,250738000,86754500,0.128105,19.6219,19.6129,0.167566
254945926,79556696,945,4835370,609193,263815000,93263600,0.125987,19.2878,19.2765,0.168395
254954029,79556696,17481,542911,66265.6,29225400,10353400,0.122056,19.0701,19.0994,0.406711
254944528,79556696,503,5076660,605524,266108000,96938300,0.119276,19.0949,19.0267,0.108799
254951550,79556696,16652,393479,50803.4,23435300,7828090,0.129113,19.8945,19.7563,0.158763
254942999,79556696,82,738509,65041.8,32666100,9858220,0.0880718,13.3488,13.4218,0.276215
254943792,79556696,324,384659,74232,26567900,12940000,0.192981,33.6402,33.6402,0.181718
254945929,79556696,946,2480950,332239,129936000,50866600,0.133916,20.5029,20.4914,0.113549
254954079,79556696,17544,103855,4653.67,3644830,697946,0.0448093,6.72039,6.74311,0.362317
254943479,79556696,246,1804970,182959,83449500,27884300,0.101364,15.4486,15.4352,0.1306
254954009,79556696,17457,102978,12013.6,4478510,1859570,0.116662,18.058,18.0749,0.0631994
254943104,79556696,132,69890.4,6069.44,2945780,917229,0.0868422,13.1238,13.1243,0.209016
254949091,79556696,16096,46788.7,7069.38,2923910,1079420,0.151092,23.0702,0,0
254945860,79556696,919,1661240,238814,95564300,37226700,0.143756,22.409,22.5094,0.231154
254946124,79556696,980,293099,36517.8,14608000,5459400,0.124592,18.6265,18.5992,0.102596
254953566,79556696,17265,171068,10114.1,5285060,1467720,0.059123,8.57974,8.63574,0.511947
254952477,79556696,16950,457534,31890.5,18486700,4905970,0.0697008,10.7226,10.6755,0.463045
254944522,79556696,501,260454,41076.6,18215100,7023050,0.157712,26.9646,26.9467,0.21577
254953927,79556696,17410,927680,76246.9,36199500,11636500,0.0821909,12.5436,12.2194,0.218252
254948199,79556696,15902,399230,48195.9,19741200,7492550,0.120722,18.7675,19.0032,0.397453
254952342,79556696,16899,1549340,169325,75810700,26438200,0.109289,17.0642,16.7285,0.36423
254945364,79556696,765,180820,16640.7,7767860,2497630,0.0920289,13.8128,13.7489,0.116389
254951073,79556696,16559,865593,100617,43288100,16408200,0.116241,18.956,19.0583,0.0974989
254948924,79556696,16058,20013200,2757860,1128800000,445881000,0.137802,22.2793,22.3724,0.222237
254951239,79556696,16606,279670,37508.9,15568900,6150130,0.134118,21.9906,21.9907,0.142011
254951802,79556696,16732,3707110,368674,180054000,57342800,0.0994504,15.4683,15.4889,0.209101
254952799,79556696,17033,1245040,86314.8,49501900,12862000,0.0693268,10.3306,9.96348,0.268526
254947078,79556696,15615,909194,107582,44899700,15347500,0.118327,16.8804,16.8804,0.250127
254942940,79556696,52,4683380,753205,285121000,127390000,0.160825,27.2005,27.4041,0.209412
254948027,79556696,15831,2111050,233420,98529900,36081700,0.110571,17.0918,17.1405,0.424101
254954081,79556696,17547,1030510,118945,51286200,19087900,0.115423,18.5227,18.6316,0.258077
254943807,79556696,328,3803680,604683,236546000,99845600,0.158973,26.2497,26.26,0.0738027
254948910,79556696,16053,1060720,177056,72924800,30053400,0.166921,28.3331,28.4079,0.184835
254952794,79556696,17030,387708,25669.9,18587100,4024050,0.0662095,10.3791,10.3115,0.63104
254954174,79556696,111220754,120025,10646.8,5234760,1608820,0.0887044,13.404,13.8055,0.0625846
254944484,79556696,486,5756290,697230,300647000,125620000,0.121125,21.8231,23.0378,0.330322
254945919,79556696,943,15692300,2142700,998430000,372033000,0.136544,23.708,23.708,0.264328
254947485,79556696,15712,106594,12007.9,5001170,1810680,0.112651,16.9868,16.9767,0.206096
254951268,79556696,16615,1671610,185960,82567500,29832100,0.111246,17.8463,17.8706,0.134572
254952956,79556696,17074,1588280,169188,72985600,25796400,0.106523,16.2417,16.3201,0.190675
254950340,79556696,16390,278720,33886.5,15886600,5295780,0.121579,19.0004,18.9935,0.146484
254947203,79556696,15676,262386,38354,15473300,5770790,0.146174,21.9935,22.0834,0.164524
254951748,79556696,16709,600658,64325.7,31193800,9724820,0.107092,16.1903,15.9904,0.231678
254950386,79556696,16400,1401300,193467,83365500,31062500,0.138062,22.1669,22.1883,0.236257
254943202,79556696,188,614215,43259.4,29177800,7588950,0.0704304,12.3555,12.2137,0.44233
254945578,79556696,856,44656200,4997610,2237950000,769034000,0.111913,17.2212,17.2731,0.234449
254947436,79556696,15695,64083.8,7809.68,3510240,1174880,0.121867,18.3334,18.5159,0.218436
254954117,79556696,17598,359411,24257.2,14264200,3777030,0.0674917,10.509,10.6417,0.305335
254954211,79556696,111220870,256337,22009,11119800,3315290,0.0858598,12.9333,13.1854,0.51674
254950190,79556696,16337,238741,32627.3,13029500,5063670,0.136664,21.2099,21.173,0.108468
254952743,79556696,16996,3131080,363692,157935000,56873800,0.116156,18.1643,18.0903,0.335747
254945706,79556696,868,136957,13661.4,7757210,2235100,0.0997496,16.3197,15.4611,0.539546
254943263,79556696,215,2959700,332935,144894000,52834400,0.112489,17.8513,18.2733,0.148767
254943877,79556696,347,769318,91141.7,38072100,12631500,0.118471,16.419,16.419,0.079941
254954145,79556696,111220656,24361,1375.89,838605,198640,0.0564794,8.15402,0,0
254943471,79556696,242,12738300,1311910,656438000,196418000,0.10299,15.4195,15.4257,0.271811
254943526,79556696,255,1678340,183506,85035700,27650200,0.109338,16.4747,16.4748,0.075249
254949408,79556696,16179,661115,71192.3,37212200,10684300,0.107685,16.161,16.3817,0.201921
254948364,79556696,15939,2885250,371902,156897000,59199200,0.128898,20.5179,20.5301,0.278951
254944826,79556696,610,3375330,487951,220439000,85592200,0.144564,25.3582,25.4297,0.302047
254946213,79556696,1020,3394120,321103,151899000,47637100,0.0946055,14.0352,14.2735,0.176024
254947005,79556696,15597,103706,11408.5,4800420,1739300,0.110008,16.7714,16.8429,0.411478
254951038,79556696,16547,104744,11545.2,5511710,1788420,0.110223,17.0742,17.0718,0.239899
254945447,79556696,791,349690,58959.1,25548300,9829580,0.168604,28.1094,28.1094,0.0694994
254943980,79556696,381,6343450,549252,260628000,88254000,0.0865856,13.9126,13.8202,0.261564
254946391,79556696,1104,594318,67710.1,29539700,10256900,0.113929,17.2582,17.2578,0.079137
254950920,79556696,16545,1110150,128911,55728500,20656200,0.11612,18.6067,18.5986,0.0658539
254949222,79556696,16121,10628700,1096520,526890000,196490000,0.103166,18.4868,18.5066,0.514083
254944876,79556696,656,6903280,633032,359694000,115994000,0.0917002,16.8027,17.5908,0.523116
254946261,79556696,1041,17018900,835469,776802000,145625000,0.0490907,8.55666,8.83625,0.970168
254951090,79556696,16562,118508,14874.9,5999200,2421670,0.125519,20.4347,20.4651,0.0229957
254954084,79556696,17552,211378,24959.7,10509300,4176940,0.118081,19.7605,19.8488,0.184941
254949110,79556696,16101,22580.3,1991.07,1027490,287845,0.0881772,12.7476,0,0
254950145,79556696,16313,12686800,1333900,602406000,201234000,0.105141,15.8617,15.8999,0.320721
254954038,79556696,17491,34235.4,6190.25,2622440,1050760,0.180814,30.6923,0,0
254946411,79556696,1111,4584500,763876,324843000,125737000,0.166621,27.4265,27.4594,0.110546
254944218,79556696,442,1501280,38491.2,31790400,6769140,0.025639,4.50892,4.6943,1.22684
254944314,79556696,473,4455370,419051,208883000,63219200,0.0940554,14.1895,14.3542,0.248491
254953984,79556696,17445,594469,51854.5,23250000,7911510,0.0872283,13.3085,13.3085,0.333319
254954153,79556696,111220686,384015,19730.9,15678600,2763020,0.0513806,7.19507,7.24349,0.243257
254943932,79556696,363,1803100,301959,120629000,49549800,0.167466,27.4803,27.5167,0.0983009
254945745,79556696,880,317405,45637.3,19272600,7417380,0.143783,23.3688,22.7483,0.428977
254946654,79556696,10678,8947780,569145,687636000,102438000,0.0636073,11.4484,11.4417,0.503102
254953645,79556696,17309,22275.1,2577.35,1145490,396430,0.115705,17.797,0,0
254948332,79556696,15936,10674500,1318160,558876000,219784000,0.123487,20.5897,20.587,0.413417
254951138,79556696,16573,137232,14220.4,6309820,2321880,0.103623,16.9194,16.8834,0.148913
254951574,79556696,16661,1176080,150777,69339000,23162200,0.128203,19.6944,19.6089,0.129941
254951889,79556696,16774,357948,41019.2,18507400,6240490,0.114595,17.434,16.7652,0.296516
254953702,79556696,17326,321554,22591.2,11084600,3476780,0.0702563,10.8124,10.8494,0.281146
254954059,79556696,17518,313309,25200.3,14586600,3795920,0.0804329,12.1156,12.1129,0.10143
254954172,79556696,111220750,145283,3710.64,3466920,496651,0.0255407,3.4185,2.8738,0.508467
254942892,79556696,39,11406600,1604330,708238000,269271000,0.140649,23.6065,23.6103,0.236374
254949966,79556696,16266,52170.8,6234.88,2611810,930532,0.119509,17.8363,0,0
254954086,79556696,17555,58302.6,5441.34,2237970,808757,0.0933293,13.8717,13.874,0.10273
254950131,79556696,16302,140559,15177.8,6240230,2438080,0.107981,17.3455,17.6389,0.186067
254952707,79556696,16984,2263790,229911,102033000,35126200,0.10156,15.5165,15.4246,0.217935
254942606,79556696,19,239697,19357.9,10241100,2968450,0.0807601,12.3842,12.3817,0.16852
254951513,79556696,16640,174385,22918.3,9000810,3654680,0.131424,20.9575,20.9577,0.134425
254948599,79556696,15971,5167710,618579,274159000,97335900,0.119701,18.8354,18.9226,0.208301
254946415,79556696,1113,384659,45979.3,19549300,6914220,0.119533,17.9749,17.9749,0.0625065
254945312,79556696,741,804108,92664.4,39401900,13941600,0.115239,17.338,17.3166,0.168961
254951235,79556696,16605,279670,37508.9,15568900,6150130,0.134118,21.9906,21.9907,0.142011
254952415,79556696,16929,1620500,113994,66776500,16894200,0.0703449,10.4253,10.4824,0.226047
254947065,79556696,15612,34969,1533.2,884853,214603,0.0438446,6.13694,0,0
254954191,79556696,111220798,970534,80825.8,37903300,12245800,0.0832796,12.6176,12.6841,0.126723
254943531,79556696,256,2112410,336191,128493000,53856100,0.15915,25.4951,25.7526,0.159134
254948090,79556696,15861,3480830,242032,141438000,36461100,0.0695331,10.4748,10.4757,0.450836
254943681,79556696,296,2662380,351676,154570000,57181600,0.132091,21.4776,21.4375,0.200775
254949811,79556696,16216,937492,122265,50513900,18109600,0.130417,19.317,19.3018,0.164376
254953989,79556696,17447,139876,12922.8,5497030,1943590,0.092388,13.8951,13.8951,0.135928
254950066,79556696,16288,196790,29490.6,11090100,4501140,0.149859,22.8729,22.9199,0.0801626
254951758,79556696,16713,138191,13148.7,6831520,1984590,0.0951488,14.3612,14.3389,0.159308
254946418,79556696,1114,866222,125567,56867700,22340500,0.14496,25.7908,26.0775,0.192408
254954082,79556696,17549,1030510,118945,51286200,19087900,0.115423,18.5227,18.6316,0.258077
254948060,79556696,15849,1513800,138225,68880200,21010600,0.0913098,13.8794,13.8062,0.300242
254952543,79556696,16962,530570,61606.2,25922900,9739140,0.116113,18.356,18.8763,0.140318
254942561,79556696,2,686379,61544.8,30075600,9076740,0.0896659,13.2241,13.0489,0.15173
254951446,79556696,16626,5447950,583871,264992000,94097800,0.107173,17.2722,17.3044,0.201603
254951866,79556696,16764,658793,63322.4,31547000,9719510,0.0961189,14.7535,15.1282,0.340599
254943188,79556696,180,1903150,311249,119827000,51469000,0.163544,27.0442,27.0495,0.0798003
254951611,79556696,16671,3666970,429708,202950000,67723800,0.117184,18.4686,18.4688,0.174853
254946917,79556696,15578,484500,65965.5,28302500,10087900,0.136152,20.8212,20.8371,0.226538
254949937,79556696,16258,178110,19786,8081820,3029420,0.111088,17.0086,17.4611,0.197548
254950624,79556696,16458,860741,103259,42440300,16232100,0.119965,18.8583,19.0019,0.0638329
254942921,79556696,45,389901,35080.3,17375300,5407590,0.0899723,13.8691,13.254,0.153239
254950681,79556696,16473,1277030,121574,56250000,18001100,0.0952005,14.0961,14.1115,0.182347
254951581,79556696,16663,94146.3,12182.2,5618730,1878240,0.129396,19.9503,19.9402,0.0146975
254954133,79556696,17651,30862.6,1262.96,771258,183608,0.0409221,5.94919,0,0
254945427,79556696,781,121628,8528.19,4895190,1267900,0.0701169,10.4244,10.4498,0.107118
254946887,79556696,15565,905083000,91874400,46867300000,14699900000,0.101509,16.2415,16.2719,0.449041
254949915,79556696,16252,67539,8177.35,3438860,1225850,0.121076,18.1502,18.3758,0.0610961
254951205,79556696,16597,173508,24884.7,9993780,4056140,0.143421,23.3773,23.3688,0.0737143
254947518,79556696,15725,1021080,113013,47447100,17460500,0.110681,17.1001,17.6502,0.222157
254951216,79556696,16599,500290,60112.3,25557200,9634180,0.120155,19.2572,19.3319,0.0877724
254943649,79556696,289,4117550,731174,282016000,120339000,0.177575,29.2258,29.2798,0.0853871
254944830,79556696,613,903457,156044,63683000,25310500,0.172719,28.0151,28.0864,0.0762503
254952331,79556696,16895,384579,29554.2,15451500,4657120,0.0768482,12.1097,12.1089,0.300432
254945092,79556696,679,2193730,249268,106258000,38116300,0.113627,17.3751,17.3941,0.259486
254943078,79556696,121,239726,35595.8,15067300,5529220,0.148486,23.0648,23.2127,0.0657109
254943229,79556696,200,1255020,188097,71973300,28981700,0.149876,23.0926,23.0637,0.245452
254953144,79556696,17162,111769,5429.96,3899950,780319,0.0485821,6.98155,7.07056,0.457655
254951471,79556696,16631,3596050,385499,178023000,62351700,0.107201,17.339,17.3461,0.146522
254950600,79556696,16452,453751,52151.4,22408700,8762360,0.114934,19.3109,19.3037,0.173088
254948045,79556696,15844,2734150,311727,136939000,48026800,0.114012,17.5655,17.5552,0.177534
254951060,79556696,16554,37048.5,4834.71,1920770,766087,0.130497,20.6779,0,0
254953141,79556696,17161,325084,16017.9,11877000,2242970,0.049273,6.89967,7.19635,0.406269
254949864,79556696,16224,174013,22243.2,8994450,3279650,0.127825,18.8472,18.8524,0.132185
254944716,79556696,559,2609880,333034,137575000,50521900,0.127605,19.3579,19.3215,0.229555
254953050,79556696,17117,31586.8,3316.68,1518820,497811,0.105002,15.7601,0,0
254945820,79556696,905,2461390,190339,102051000,34459200,0.0773298,13.9999,14.1928,0.524186
254951197,79556696,16596,845152,107642,44835100,17270200,0.127364,20.4344,20.4519,0.108316
254945715,79556696,870,11231900,1513210,641318000,240759000,0.134724,21.4353,21.4054,0.272396
254945863,79556696,920,12200500,557995,683448000,94433100,0.0457354,7.7401,7.51729,0.499665
254946121,79556696,978,2938700,272995,111913000,41724300,0.0928964,14.1982,14.3125,0.269487
254947830,79556696,15772,113526,16436.2,6549880,2525220,0.144779,22.2435,22.4149,0.0469101
254953066,79556696,17124,807331,65627.9,32771900,9768100,0.08129,12.0993,12.1891,0.199893
254952716,79556696,16987,26704.4,1663.6,999293,251926,0.0622968,9.43385,0,0
254943424,79556696,228,1585620,176628,99215700,29533600,0.111393,18.6259,18.5883,0.380199
254943502,79556696,250,3355970,260188,150319000,38734900,0.07753,11.5421,11.6225,0.32149
254946349,79556696,1084,4827810,518631,264709000,79094100,0.107426,16.383,16.4561,0.273611
254950320,79556696,16383,1670110,130366,77952100,20907900,0.0780585,12.5189,12.5528,0.451174
254952958,79556696,17075,669750,73207.1,30736300,11159000,0.109305,16.6615,16.7779,0.15689
254946053,79556696,957,7752020,537745,484284000,90263700,0.0693684,11.6439,11.8374,0.413719
254943088,79556696,123,645979,68691.3,30453800,10618200,0.106337,16.4375,16.2273,0.249897
254944711,79556696,558,431511,45400.4,20861700,7706160,0.105213,17.8586,18.5127,0.38468
254949283,79556696,16145,4209500,396899,187298000,72110700,0.0942863,17.1304,17.2018,0.476979
254951601,79556696,16668,23677000,2524340,1320010000,389277000,0.106616,16.4411,16.3678,0.272662
254948757,79556696,16030,28670200,3241000,1530210000,547853000,0.113044,19.1088,19.0826,0.546531
254950230,79556696,16363,165802,20008.6,7854990,3182690,0.120677,19.1957,19.3393,0.115244
254943011,79556696,88,3461520,488382,186617000,70482400,0.141089,20.3617,20.3618,0.0933446
254945753,79556696,882,1724400,164583,77030300,24462600,0.0954434,14.1861,14.1319,0.266366
254950705,79556696,16479,431505,47696.9,20171500,7493740,0.110536,17.3665,17.4061,0.151409
254951126,79556696,16571,517947,56403,25213000,9096900,0.108897,17.5634,17.5567,0.0872351
254947474,79556696,15705,107392,11139.4,4821110,1645450,0.103726,15.3218,12.2867,0.583458
254954060,79556696,17519,313309,25200.3,14586600,3795920,0.0804329,12.1156,12.1129,0.10143
254945437,79556696,786,605186,85464.5,36488300,13787900,0.14122,22.7829,22.9184,0.145659
254952140,79556696,16840,22042100,1143010,1248660000,195648000,0.0518558,8.87609,8.92579,0.569297
254944185,79556696,429,3108430,381513,174617000,60102500,0.122735,19.3353,19.4015,0.179033
254943090,79556696,126,836754,96042,45364900,14686700,0.114779,17.552,17.3448,0.202167
254947554,79556696,15739,527910000,59333300,27939200000,9603430000,0.112393,18.1914,18.261,0.412922
254950502,79556696,16428,1121590,110131,51622100,16666200,0.0981921,14.8594,14.849,0.0952956
254943561,79556696,262,6432240,606492,291805000,89060900,0.0942895,13.846,13.8359,0.169033
254945773,79556696,890,839989,100913,43632800,16240700,0.120136,19.3344,18.6239,0.271275
254953872,79556696,17397,137653,14191.3,5695920,2206260,0.103095,16.0277,18.0122,0.125204
254954228,79556696,112892265,88168.4,4997.7,2964390,732370,0.0566836,8.30648,7.84078,0.118836
254947542,79556696,15733,131740,12116.8,5389180,1891590,0.0919752,14.3585,15.1232,0.249505
254947150,79556696,15656,279029,31749.6,13868400,4468640,0.113786,16.015,16.0255,0.151438
254950567,79556696,16443,744308,83171.1,35460900,12602100,0.111743,16.9313,17.2806,0.150971
254953126,79556696,17153,1328520,147725,67273500,23317200,0.111196,17.5513,17.551,0.202855
254950363,79556696,16394,445432,46594.3,24678900,7604220,0.104605,17.0716,17.3111,0.221125
254949607,79556696,16191,3137610,387295,177266000,59313500,0.123436,18.904,18.6563,0.220548
254945098,79556696,682,1303090,181250,76447300,28147800,0.139092,21.6008,21.6289,0.122308
254949323,79556696,16158,236545,24749.7,11899200,3740170,0.10463,15.8117,15.8533,0.230767
254954050,79556696,17506,1416490,133486,71409700,20937000,0.0942373,14.781,14.7997,0.221177
254953575,79556696,17274,75818.1,6381.21,3021890,922031,0.0841647,12.1611,12.152,0.153438
254945156,79556696,695,779404000,97877800,43659900000,16282600000,0.12558,20.891,20.9407,0.373855
254953032,79556696,17107,709590,47381.3,25022800,6875250,0.0667728,9.68905,9.63284,0.307677
254953611,79556696,17298,1049280,98804.5,46880800,14940900,0.0941642,14.2392,14.3819,0.380646
254944284,79556696,463,17388200,2139050,905457000,390369000,0.123017,22.4502,23.0889,0.39813
254948075,79556696,15856,37302400,3274600,1796960000,471874000,0.0877852,12.65,12.6564,0.134065
254948203,79556696,15903,375147000,45239800,20640400000,7459740000,0.120592,19.8849,19.965,0.385769
254948659,79556696,15997,2891180,382995,150498000,63272900,0.13247,21.8848,21.935,0.343247
254948970,79556696,16064,3861040,459748,191569000,77648400,0.119074,20.1108,20.2817,0.299221
254953571,79556696,17268,669857,59439.5,27529400,8916450,0.0887347,13.311,13.5997,0.171202
254947052,79556696,15609,594473,61408.5,25426600,8852340,0.103299,14.8911,14.8911,0.233408
254950236,79556696,16365,578343,73467.6,28558100,11767200,0.127031,20.3464,20.5617,0.157866
254947430,79556696,15693,1494740,197417,85193200,30257700,0.132075,20.2429,20.2972,0.245589
254953649,79556696,17310,813249,86227.3,36416900,13011400,0.106028,15.9993,16.1049,0.20589
254954080,79556696,17546,29113.1,4837.08,1826210,821047,0.166148,28.202,0,0
254943716,79556696,307,3096410,341095,134792000,53199400,0.110158,17.181,17.3376,0.112525
254948308,79556696,15932,5352950,594769,270915000,90207600,0.11111,16.8519,16.8973,0.24748
254953918,79556696,17406,415864,38173.4,17111200,5929220,0.091793,14.2576,14.4643,0.20188
254954020,79556696,17469,626686,51722.1,23248900,7651560,0.0825328,12.2096,12.2194,0.278701
254950202,79556696,16342,124961,14734.1,6238310,2599330,0.11791,20.8012,21.0316,0.130688
254954073,79556696,17535,205718,22710.6,8349420,3490420,0.110396,16.967,16.9738,0.158228
254948632,79556696,15985,12211900,1551010,636153000,266043000,0.127008,21.7857,21.8169,0.351618
254953820,79556696,17363,1291330,142269,67486400,21807000,0.110172,16.8872,16.8914,0.268521
254953531,79556696,17247,37425.6,3387.59,1538050,524228,0.0905154,14.0072,0,0
254952048,79556696,16803,69855.7,7369.29,3281620,1182100,0.105493,16.9221,16.9189,0.224872
254953290,79556696,17207,2715680,262920,119916000,40036600,0.0968153,14.7427,14.7281,0.316869
254947979,79556696,15809,5017830,448683,251704000,65256900,0.0894178,13.005,13.005,0.309689
254945812,79556696,903,1371760,133694,71810200,20649000,0.0974617,15.0529,15.1207,0.162795
254947408,79556696,15691,491930,1483.88,4786930,225056,0.00301645,0.457495,0.307172,1.58961
254945017,79556696,663,3665660,518522,203773000,83395900,0.141454,22.7506,23.1575,0.280171
254952165,79556696,16844,1224150,149704,67193400,23829100,0.122292,19.4658,19.5738,0.246359
254954139,79556696,111220632,336408,39777.2,16936400,6233040,0.118241,18.5282,18.5233,0.164924
254949179,79556696,16107,9925670,1447330,560444000,232703000,0.145817,23.4445,23.8558,0.262458
254951152,79556696,16579,562883,73208.4,29910700,11675700,0.13006,20.7427,21.4534,0.0761111
254943644,79556696,288,2550540,384977,158242000,61482400,0.150939,24.1056,24.3234,0.21118
254947333,79556696,15678,237762,33732.9,13007000,5170600,0.141877,21.747,21.4688,0.165513
254944733,79556696,567,1017410000,120708000,55119600000,19683800000,0.118642,19.347,19.3965,0.401055
254943008,79556696,87,349518,48760.1,19450700,7285560,0.139507,20.8446,20.8452,0.11583
254951666,79556696,16683,707703,70814.2,36963100,10535500,0.100062,14.8869,14.6858,0.215899
254947372,79556696,15683,42107.4,4285.66,1829280,647458,0.101779,15.3764,0,0
254948900,79556696,16051,1482240,122410,59369200,21087200,0.0825844,14.2266,13.838,0.567222
254947154,79556696,15657,174769,19296.8,8603690,2668760,0.110414,15.2703,15.2711,0.126582
254951989,79556696,16784,161786,17412.4,8153780,2673040,0.107626,16.5221,16.6436,0.374622
254946113,79556696,976,4005780,177731,238573000,30159000,0.0443686,7.52887,7.19475,0.400512
254947118,79556696,15627,839179,80434.7,38668600,11075800,0.0958492,13.1984,13.1974,0.423101
254948680,79556696,16009,7290130,905695,436395000,159102000,0.124236,21.8243,22.5046,0.306876
254949597,79556696,16188,3137610,387295,177266000,59313500,0.123436,18.904,18.6563,0.220548
254952258,79556696,16872,81815.7,5609.5,3394210,868513,0.0685626,10.6155,10.7364,0.102704
