id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv
189561271,3,16024,11819500,1853390,574004000,267459000,0.156807,22.6286,22.6286,0.107636
189566448,3,16801,69938,8196.23,2878990,1136210,0.117193,16.246,16.246,0.0319175
189570875,3,111220720,104907,12548.7,4676340,1872800,0.119617,17.852,17.852,0.0716001
189549494,3,111,5489390,810368,243797000,121099000,0.147624,22.0606,22.0605,0.153432
189549116,3,17,3986470,436063,168155000,58494500,0.109386,14.6733,14.6733,0.0900932
189551219,3,445,2832310,261914,102356000,40548000,0.0924737,14.3162,14.3157,0.334116
189566059,3,16758,34969,4699.58,1651340,673521,0.134393,19.2605,0,0
189555198,3,772,2517770,347950,115489000,48434600,0.138198,19.2371,19.2371,0.171195
189562411,3,16104,12413900,1389570,457536000,210849000,0.111937,16.985,16.9848,0.45875
189563011,3,16243,489566,64273.2,22075200,9054430,0.131286,18.4948,18.4948,0.0837515
189549205,3,61,244783,26718.8,9936300,4074050,0.109153,16.6435,16.6435,0.123569
189569516,3,17423,209814,21248.8,9059840,3078360,0.101275,14.6719,14.6719,0.180265
189562654,3,16140,1433730,109600,48652900,17227600,0.0764443,12.0159,12.0159,0.364833
189563841,3,16431,279752,31263,11829300,4244980,0.111752,15.1741,15.1741,0.0708685
189556157,3,939,209575,25028,8561010,4163710,0.119423,19.8674,19.8669,0.105523
189562857,3,16194,734349,90851.6,32429800,12857800,0.123717,17.5092,17.5092,0.244314
189566608,3,16854,1993230,179702,72689100,25362100,0.0901561,12.7241,12.7241,0.26438
189549667,3,184,3145960,176137,102289000,25759700,0.0559883,8.18818,8.18713,0.322681
189556199,3,952,9791300,1159960,405156000,166989000,0.118468,17.0548,17.0548,0.206815
189562368,3,16102,12413900,1389570,457536000,210849000,0.111937,16.985,16.9848,0.45875
189555117,3,755,2373950,319912,105538000,47331800,0.13476,19.938,19.9341,0.221542
189557057,3,1109,139876,20789.6,6410480,2845960,0.148629,20.3463,20.3463,0.0926549
189570971,3,111220786,104907,13301.2,4496170,1938200,0.12679,18.4754,18.4754,0.0481362
189552336,3,566,4222360,404990,131754000,62093600,0.0959155,14.7059,14.6817,0.505888
189557760,3,15585,244763,27584.3,10677100,3732190,0.112698,15.2482,15.2477,0.207554
189565037,3,16647,69938,6885.94,2501180,957957,0.0984578,13.6972,13.6972,0.00960014
189565407,3,16688,5699950,460944,211774000,61245400,0.0808682,10.7449,10.7449,0.28139
189549762,3,225,2342920,278451,100702000,41324900,0.118847,17.6382,17.6382,0.132309
189557668,3,15564,1021880000,98064100,38970500000,14112600000,0.0959648,13.8105,13.7903,0.468157
189551294,3,455,139876,20060.4,7085490,2733660,0.143416,19.5434,19.5434,0.0539288
189560765,3,15971,5769880,696516,248937000,99510700,0.120716,17.2466,17.2466,0.231386
189564552,3,16573,139876,13636.8,5223950,1845590,0.0974924,13.1944,13.1944,0.0798428
189557036,3,1104,594473,56276.2,22190600,7364720,0.0946657,12.3887,12.3887,0.169303
189559239,3,15815,1082670,94222.1,42566300,12641600,0.0870276,11.6763,11.6753,0.125718
189556958,3,1086,1958260,325913,101510000,45958800,0.16643,23.4692,23.4692,0.0529189
189557596,3,182305693,1531050,125922,41716900,19306600,0.0822452,12.61,12.6281,0.429526
189566858,3,16907,524535,59836,21814700,8785140,0.114074,16.7484,16.7484,0.0961541
189549198,3,59,979132,119351,41526900,15797600,0.121895,16.1343,16.1343,0.0600155
189556330,3,976,6014670,226987,199787000,32467200,0.0377389,5.398,5.398,0.401248
189569121,3,17304,2342780,268698,93787900,41063600,0.114692,17.5277,17.5272,0.263907
189571181,3,112892275,139876,4410.08,3493630,682331,0.0315285,4.87811,4.87811,0.542744
189558056,3,15629,803692,80717.1,28500300,10813000,0.100433,13.4542,13.4465,0.367758
189558135,3,15663,453405,23326.5,10489800,3430050,0.0514474,7.5651,7.55823,0.604258
189569139,3,17308,279645,30367.1,10894000,4608510,0.108592,16.4799,16.4769,0.266757
189558423,3,15717,69886.1,6376.8,2324280,861015,0.0912456,12.3203,12.3146,0.878803
189566115,3,16766,209814,18411.8,7803880,2503670,0.0877527,11.9328,11.9328,0.261245
189569211,3,17325,244783,24162.3,9084670,3769000,0.0987091,15.3973,15.3973,0.04027
189551918,3,526,3251570,142902,80368800,21844700,0.0439486,6.71819,6.71802,0.45142
189567678,3,17059,69938,5993.58,2359100,893977,0.0856985,12.7824,12.7824,0.0303673
189570127,3,17540,1817260,188096,75402000,27935300,0.103505,15.3722,15.3708,0.282177
189568765,3,17266,918871,80606.2,33142900,12880100,0.0877231,14.0173,13.7398,0.284741
189552280,3,558,695192,64255.9,21899200,9791740,0.0924291,14.085,14.0794,0.299398
189559320,3,15821,10529100,1003650,365577000,143609000,0.0953212,13.6393,13.6029,0.455918
189570886,3,111220724,664411,72521.7,27368100,10763600,0.109152,16.2002,16.2002,0.290182
189571081,3,111220870,279752,28298.2,11406100,4108670,0.101155,14.6868,14.6868,0.280348
189555681,3,852,6818830,825857,282027000,124908000,0.121114,18.3181,18.3179,0.140924
189564381,3,16542,174845,16528.6,6413880,2308190,0.0945332,13.2014,13.2014,0.0794129
189563589,3,16377,244783,15404.3,7749010,2198120,0.0629303,8.97986,8.97986,0.271862
189568081,3,17116,384659,39628.2,15205100,6218690,0.103022,16.1668,16.1668,0.0791354
189553147,3,594,139876,15890.9,5656110,2092200,0.113607,14.9575,14.9575,0.107524
189555266,3,786,874225,118426,40214300,16597500,0.135464,18.9854,18.9854,0.157053
189562125,3,16072,19198000,2546070,857156000,353454000,0.132622,18.411,18.411,0.191047
189563530,3,16352,8147780,839967,318992000,122525000,0.103092,15.0378,15.0378,0.272379
189562767,3,16161,489566,53491.6,19633400,7575270,0.109263,15.4734,15.4734,0.240175
189565955,3,16740,489566,50702.9,19050400,7460130,0.103567,15.2383,15.2383,0.107105
189565187,3,16672,314721,36538.9,13040500,5062850,0.116099,16.0868,16.0868,0.0773325
189566868,3,16908,419628,47712.9,17476000,7067480,0.113703,16.8422,16.8422,0.0876586
189568700,3,17256,1489490,135826,57249100,22013000,0.09119,14.7789,14.7211,0.193129
189549584,3,143,375570,20093,8331280,3348470,0.0534999,8.91572,8.87901,0.476634
189565556,3,16709,804287,90762,32786000,12389800,0.112848,15.4047,15.4047,0.189334
189567238,3,17014,419628,48394.7,17875500,6945200,0.115328,16.5508,16.5508,0.141476
189558005,3,15619,733881,63138.8,25086000,8414780,0.0860341,11.4661,11.4608,0.420962
189556606,3,1025,15803500,663548,561811000,97132800,0.0419874,6.14629,6.14624,0.321929
189567976,3,17104,839256,76069.4,32203800,11363600,0.0906391,13.5401,13.5401,0.249891
189558359,3,15699,489394,21566.9,9545860,3149680,0.0440687,6.43589,6.43415,0.710482
189555578,3,821,8392560,1005950,343999000,146248000,0.119862,17.4259,17.4259,0.271762
189569838,3,17496,1007550,104463,39846200,15994300,0.10368,15.8744,15.8409,0.266751
189559111,3,15804,1014100,117555,42899400,16170700,0.11592,15.9459,15.9459,0.112993
189567812,3,17083,174845,13426.6,5944760,1934920,0.0767912,11.0665,11.0665,0.270477
189551897,3,523,3495870,410818,141904000,55930200,0.117515,15.9989,15.9956,0.317815
189558649,3,15739,581205000,61980100,22662000000,8890860000,0.106641,15.2973,15.266,0.437705
189559714,3,15867,9126050,921306,357747000,129382000,0.100953,14.1772,14.1763,0.430479
189566601,3,16853,34969,2701.18,1254210,392775,0.077245,11.2321,0,0
189570750,3,111220654,524535,39569.3,22600900,5714490,0.075437,10.8944,10.8944,0.219743
189557433,3,10693,769318,66012,27183600,9033470,0.0858059,11.7422,11.7422,0.185619
189556394,3,988,4510840,712624,221816000,104233000,0.15798,23.1071,23.1071,0.151735
189563915,3,16449,69938,6188.62,2616790,785142,0.0884873,11.2263,11.2263,0.0709441
189569218,3,17326,132363,691.885,597227,112175,0.00522719,0.847484,1.26684,0.544655
189562955,3,16227,384659,50612.4,16616600,6935530,0.131577,18.0303,18.0303,0.0516115
189563021,3,16245,454597,33835.6,14606300,4950560,0.0744299,10.89,10.89,0.251085
189568136,3,17129,804287,74965.4,30663600,11605000,0.0932072,14.4289,14.4289,0.194638
189549960,3,295,6224480,829294,267453000,117920000,0.133231,18.9446,18.9446,0.133882
189569798,3,17489,454382,58331.6,21475300,8982510,0.128376,19.7687,19.7679,0.071538
189556592,3,1022,8357590,623546,279516000,89344800,0.0746083,10.6903,10.6903,0.234695
189557164,3,1140,1390850,75408.3,27561900,11973300,0.0542173,8.60863,8.57434,0.814144
189562918,3,16216,944163,110020,40424300,14573900,0.116527,15.4358,15.4358,0.159031
189567893,3,17093,11294600,1089990,453619000,169859000,0.096506,15.039,15.0386,0.361499
189554942,3,725,384659,40406.8,15618000,5770480,0.105046,15.0015,15.0015,0.046668
189564375,3,16541,1503670,165133,60635900,22599000,0.10982,15.0292,15.0292,0.164833
189565006,3,16639,664411,43049.7,20098800,6144560,0.0647938,9.24813,9.24813,0.433907
189550909,3,416,889782,29587.3,12944700,4707350,0.0332523,5.29045,5.25623,0.821222
189570931,3,111220758,34969,4328.37,1528240,646373,0.123777,18.4842,0,0
189566755,3,16883,1328820,156064,55076800,22820600,0.117445,17.1736,17.1736,0.0933423
189553536,3,643,244200,18814.6,6678050,2733000,0.0770457,11.1916,11.1961,0.349347
189560689,3,15962,244783,14324,10233200,1922560,0.0585172,7.85413,7.85413,0.321498
189565213,3,16676,1363790,116062,49630100,15601200,0.0851026,11.4396,11.4396,0.203103
189567736,3,17070,104907,6135.73,3113460,874684,0.0584873,8.33771,8.33771,0.300103
189549211,3,64,769318,96904.1,34745000,14712200,0.125961,19.1236,19.1236,0.271489
189555228,3,778,7133680,1126710,366194000,155050000,0.157942,21.7349,21.7349,0.121143
189560341,3,15939,3040990,383651,134921000,57947900,0.12616,19.0556,19.0529,0.24306
189568288,3,17158,4762000,366273,163623000,55782700,0.0769159,11.7141,11.6476,0.562024
189568360,3,17179,104907,13554.4,4713600,2072260,0.129204,19.7533,19.7533,0.0274687
189560518,3,15957,2622680,172448,115647000,23470600,0.0657525,8.94911,8.94911,0.325564
189565942,3,16738,1049070,97905.8,38312100,14291200,0.0933263,13.6227,13.6227,0.273802
189567847,3,17087,209814,22376.5,8640020,3448620,0.106649,16.4366,16.4366,0.118347
189560804,3,15977,454597,54727.1,19560800,7780310,0.120386,17.1147,17.1147,0.167688
189549800,3,238,139876,10301.8,4680560,1524470,0.0736493,10.8987,10.8987,0.0194407
189560738,3,15967,209814,15783.8,9440150,2182490,0.0752275,10.402,10.402,0.290798
189569642,3,17456,448630,35595.1,14120800,5659490,0.0793419,12.6151,12.5383,0.29435
189549570,3,137,1503670,171648,63117400,26181300,0.114153,17.4117,17.4117,0.13064
189549609,3,155,4441060,448026,172482000,64429400,0.100883,14.5077,14.5077,0.273303
189555763,3,873,2702580,217286,73563200,32641800,0.0803996,12.078,12.0589,0.35255
189562189,3,16083,6364360,822809,282152000,114524000,0.129284,17.9946,17.9946,0.198667
189567226,3,17012,664411,59416.1,25109700,8700480,0.0894267,13.095,13.095,0.262476
189555275,3,788,2791080,122218,47611100,19074900,0.0437887,6.83423,6.63169,1.0532
189556631,3,1030,1188950,130322,41552400,19186200,0.109611,16.1372,16.1372,0.277239
189549525,3,121,279752,40920,13134800,5537810,0.146272,19.7954,19.7954,0.0462569
189566456,3,16803,69938,7492,2757220,1082750,0.107123,15.4815,15.4815,0.239495
189559451,3,15833,419193,43480.7,14140100,6427780,0.103725,15.3337,15.3211,0.485758
189555657,3,843,4895660,530282,199967000,72704300,0.108317,14.8508,14.8508,0.25996
189566276,3,16786,174845,17359.5,6870690,2465860,0.0992851,14.1031,14.1031,0.085731
189550382,3,337,12658800,1900830,565377000,267677000,0.150159,21.1456,21.1456,0.163156
189563037,3,16250,1643540,186210,68385500,25777000,0.113298,15.6838,15.6838,0.193501
189564810,3,16610,139876,15027.7,5694690,2061060,0.107436,14.7349,14.7349,0.115777
189549185,3,52,5664570,765239,245228000,117507000,0.135092,20.7442,20.7439,0.237665
189565252,3,16682,839256,100323,35834300,13515100,0.119538,16.1037,16.1037,0.0870301
189549181,3,51,8042870,973657,341339000,132130000,0.121058,16.4282,16.4282,0.141396
189565563,3,16710,489566,43972.6,18119100,6052290,0.0898196,12.3626,12.3626,0.166176
189568447,3,17213,874225,82835.7,35242000,13111400,0.0947533,14.9978,14.9978,0.126053
189554424,3,664,2902420,350143,120436000,53797500,0.120638,18.5354,18.5354,0.335695
189555718,3,862,5070500,751186,235631000,104016000,0.148148,20.514,20.514,0.089427
189570829,3,111220692,839256,76069.4,32203800,11363600,0.0906391,13.5401,13.5401,0.249891
189549504,3,114,242994,18187.3,9462940,3218360,0.0748468,13.2446,13.2325,0.19976
189563922,3,16450,1258880,124072,48903700,17231800,0.0985573,13.6882,13.6882,0.221376
189566803,3,16895,384659,22451.7,12106000,3308430,0.0583677,8.60094,8.60094,0.378136
189549490,3,110,139876,13906.6,5574300,1824380,0.0994207,13.0429,13.0429,0.158829
189549850,3,257,874225,120888,42688200,16338300,0.13828,18.6889,18.6889,0.226142
189560292,3,15934,1223920,162997,51527900,23945600,0.133177,19.5648,19.5648,0.171982
189558407,3,15712,174791,14392.2,5534970,1960510,0.0823394,11.2163,11.2143,0.694744
189554656,3,696,101560,4247.61,1693080,612334,0.0418238,6.02931,6.07262,0.257171
189563476,3,16335,2272980,258209,96101700,37470700,0.113599,16.4852,16.4852,0.220116
189564703,3,16596,874225,101093,35856200,13637100,0.115637,15.5991,15.5991,0.143673
189550809,3,406,1503670,175735,63244700,24347000,0.116871,16.1917,16.1917,0.125899
189570623,3,17614,34969,3821.67,1543240,559271,0.109287,15.9933,0,0
189566020,3,16752,3007330,294741,116531000,40951300,0.0980073,13.6171,13.6171,0.238611
189569094,3,17298,1119010,141811,49963800,21046500,0.126729,18.8082,18.8082,0.197412
189570337,3,17581,1742080,84519.6,42626300,13013000,0.0485165,7.46982,7.4909,0.722886
189556243,3,961,57526200,6579090,2304420000,1018850000,0.114367,17.7111,17.6768,0.361546
189550012,3,308,1958260,319884,98168900,44408600,0.163351,22.6775,22.6775,0.0732849
189569461,3,17400,2842870,258915,98933200,41431400,0.091075,14.5738,14.912,0.301787
189558986,3,15791,209814,16184,7115990,2148860,0.0771351,10.2418,10.2418,0.12676
189564294,3,16521,69938,8467.32,3053500,1235040,0.121069,17.659,17.659,0.0135517
189554483,3,677,7996280,1233830,372772000,178560000,0.154301,22.3303,22.3243,0.1718
189554541,3,688,897139000,107837000,36586700000,15679500000,0.120201,17.4772,17.4546,0.35613
189557046,3,1106,1572050,259033,76969500,38275700,0.164774,24.3476,24.3478,0.0870098
189550559,3,362,5105470,589637,206251000,78121600,0.115491,15.3015,15.3015,0.088732
189555518,3,810,1258880,161199,55380900,22382000,0.128049,17.7792,17.7792,0.168867
189558804,3,15770,2727580,301003,114675000,41103800,0.110355,15.0697,15.0697,0.242582
189563958,3,16456,279752,34718.8,11732400,4850950,0.124106,17.3402,17.3402,0.064827
189569687,3,17469,564204,43145.3,16888000,6679600,0.076471,11.839,11.9328,0.466098
189554580,3,694,1853280,271744,83018600,40125800,0.146629,21.6513,21.6512,0.102425
189565437,3,16694,11854500,1062510,462220000,144032000,0.0896293,12.15,12.15,0.216448
189558347,3,15697,623561,29632.1,12118500,4268690,0.0475208,6.84567,6.8174,0.519641
189567006,3,16964,174845,22012.5,8081150,3298260,0.125897,18.8639,18.8639,0.131433
189563873,3,16439,4056400,446526,167464000,60915000,0.110079,15.017,15.017,0.220652
189557019,3,1100,6189510,646172,247136000,88288600,0.104398,14.2642,14.2642,0.180409
189557528,3,10720,12763700,534397,478621000,75887800,0.0418685,5.9456,5.9456,0.294039
189549876,3,271,629442,67806.6,25157700,9671670,0.107725,15.3655,15.3655,0.0989811
189568966,3,17282,1632050,146087,60889400,23889700,0.0895115,14.6379,14.5738,0.290717
189566478,3,16813,66051000,3280050,2442160000,468456000,0.0496594,7.09234,7.09246,0.48474
189567064,3,16975,1084040,117960,43806600,18065700,0.108815,16.6651,16.6651,0.152969
189568026,3,17109,979127,84364.9,35987100,12892000,0.0861634,13.1668,13.1668,0.304458
189569448,3,17392,612374,51223.7,19576700,8235940,0.0836478,13.4492,12.7472,0.498441
189567056,3,16974,34969,4768.04,1693290,713205,0.136351,20.3953,0,0
189569062,3,17291,34969,3876.88,1445580,641514,0.110866,18.3452,0,0
189550026,3,311,1888330,253783,81988800,36472600,0.134396,19.3148,19.3148,0.0962777
189554688,3,698,141580000,13095400,5125180000,1964050000,0.0924945,13.8723,13.7863,0.518827
189551957,3,531,384659,32100.3,13889400,4288230,0.0834513,11.1481,11.1481,0.262456
189549967,3,296,2902430,383212,126048000,53270100,0.132031,18.3537,18.3537,0.166985
189561340,3,16026,20841500,3362310,1020810000,472806000,0.161327,22.6857,22.6857,0.0709677
189562606,3,16133,4196280,458151,171026000,67738100,0.10918,16.1424,16.1424,0.230341
189553213,3,606,1643540,176262,66418400,25310600,0.107245,15.4,15.4,0.252198
189563071,3,16257,384659,32693.7,12988500,4666770,0.084994,12.1322,12.1322,0.198709
189569238,3,17330,786826,63760.1,24696400,10528500,0.0810345,13.381,13.9096,0.477844
189569634,3,17454,34969,4328.74,1436670,717783,0.123788,20.5263,0,0
189549121,3,20,139876,20408.2,6446900,3199060,0.145902,22.8707,22.8707,0.126771
189566281,3,16787,69938,6998.65,2887610,1008460,0.100069,14.4194,14.4194,0.0501779
189570063,3,17525,2857700,206672,81678500,32747800,0.0723209,11.4595,11.6721,0.495477
189570278,3,17575,34969,4325.32,1565660,673015,0.12369,19.2461,0,0
189555606,3,828,12763700,1114700,478981000,152822000,0.0873341,11.9732,11.9732,0.236053
189569076,3,17293,69938,4707.24,2567280,700730,0.0673059,10.0193,10.0193,0.531614
189549751,3,222,130450,1587.81,1534170,262222,0.0121718,2.01013,1.98064,0.758383
189556145,3,935,3285750,311767,108996000,44663600,0.0948846,13.5931,13.5893,0.202146
189566693,3,16871,349690,39112.6,13955500,5663830,0.111849,16.1967,16.1967,0.0927619
189551194,3,442,1843850,96367.9,40006900,14543500,0.0522644,7.88755,7.8545,0.739823
189568607,3,17240,34969,4328.37,1528240,646373,0.123777,18.4842,0,0
189553104,3,591,524535,52401.1,19921900,7608810,0.0999002,14.5058,14.5058,0.130325
189558489,3,15728,944160,51285.3,20759500,7383320,0.0543185,7.81999,7.81998,0.532226
189563484,3,16337,244783,32987.5,11386900,4539130,0.134762,18.5435,18.5435,0.121036
189566677,3,16868,1398760,154311,57266400,22421000,0.11032,16.0292,16.0292,0.239518
189569111,3,17302,104907,13301.2,4496170,1938200,0.12679,18.4754,18.4754,0.0481362
189564521,3,16568,104907,8650.41,3666180,1187690,0.0824579,11.3214,11.3214,0.249903
189550957,3,423,2657640,202318,92806800,32510100,0.0761267,12.2327,12.2327,0.202851
189568073,3,17115,944159,94699.9,36967700,14818500,0.100301,15.6949,15.6949,0.123657
189569342,3,17360,34969,2165.73,1143980,339573,0.0619329,9.71068,0,0
189556181,3,946,3252120,425039,144799000,59829700,0.130696,18.3972,18.3972,0.098096
189570933,3,111220760,909140,108291,37310800,16721300,0.119113,18.3925,18.392,0.160766
189554854,3,711,874225,92763.8,37341500,13365300,0.10611,15.2882,15.2882,0.165434
189569697,3,17471,389132,32287.5,12288000,5074800,0.0829733,13.0413,12.4638,0.487556
189554407,3,661,2818190,115525,51980700,18904300,0.0409924,6.70796,6.6286,0.756601
189560699,3,15963,804287,57909.5,36541600,7846780,0.072001,9.75619,9.75619,0.375839
189567903,3,17094,34969,3707.12,1453010,587547,0.106012,16.8019,0,0
189549164,3,41,1678080,185678,70056300,27181700,0.110649,16.1981,16.1971,0.342646
189560376,3,15943,3357020,406666,144043000,58270300,0.121139,17.3577,17.3577,0.226852
189562173,3,16081,594473,77944.3,27353500,10609600,0.131115,17.8471,17.8471,0.181332
189566471,3,16810,73988900,4144800,2763440000,596747000,0.0560192,8.06536,8.06539,0.553998
189569590,3,17444,1164210,78281.3,30063300,12643100,0.0672399,10.8599,10.7945,0.654532
189570067,3,17526,730226,74366.2,27193200,11705600,0.10184,16.0302,16.0008,0.164088
189555557,3,818,10106000,743521,336106000,107214000,0.0735719,10.6089,10.6089,0.231145
189556323,3,975,34969,4723.32,1537670,673746,0.135072,19.2669,0,0
189564306,3,16527,34969,4541.9,1564240,611601,0.129884,17.4898,0,0
189552779,3,575,1084040,120991,42442800,16211400,0.111611,14.9547,14.9547,0.0717184
189555439,3,803,41296800,4031160,1511700000,569577000,0.0976142,13.7923,13.7718,0.351615
189550179,3,319,4685690,640835,199665000,91512700,0.136764,19.5303,19.5301,0.170683
189563634,3,16389,174845,19672.1,8652740,2743310,0.112512,15.69,15.69,0.16108
189556717,3,1042,1678470,218529,74379500,31296300,0.130195,18.6457,18.6457,0.118794
189549678,3,189,1014100,118184,42413000,15785800,0.116541,15.5663,15.5663,0.170087
189560322,3,15938,2503820,274392,105260000,42313900,0.109589,16.8998,16.8556,0.377003
189568470,3,17218,1566360,124755,57332100,19974000,0.0796469,12.7519,12.7149,0.504394
189551952,3,529,314721,41804.7,13788700,5593710,0.132831,17.7735,17.7735,0.0982445
189565983,3,16748,69938,5970.53,2444380,863642,0.0853689,12.3487,12.3487,0.00196098
189549528,3,122,3178150,208805,98530800,33339200,0.0656999,10.4901,10.1833,0.523832
189556222,3,957,8042870,380837,317469000,53196400,0.0473509,6.61411,6.61411,0.284781
189558015,3,15621,34494.7,108.308,125348,15382.4,0.00313985,0.445935,0,0
189568426,3,17206,69919.2,7177.78,2961190,1094980,0.102658,15.6606,15.6606,0.0127824
189556122,3,927,209814,27677.8,9114330,3783200,0.131916,18.0312,18.0312,0.138148
189549191,3,55,489566,54535.4,19248800,7167430,0.111395,14.6404,14.6404,0.142474
189566902,3,16916,34969,2117.77,1270380,297422,0.0605613,8.50532,0,0
189570368,3,17586,238378,10762.1,5510820,1692410,0.0451471,7.09969,7.00541,0.624609
189551306,3,458,4390320,80286.2,43396800,11511800,0.0182871,2.62209,2.66822,1.23572
189550414,3,342,13725700,1507260,524766000,215370000,0.109813,15.691,15.6659,0.293807
189556742,3,1047,6049630,972028,301499000,136104000,0.160676,22.4978,22.4978,0.0599329
189557195,3,10672,9581510,438106,362876000,63288600,0.0457241,6.60529,6.60529,0.225114
189557030,3,1102,2832490,415911,131269000,58030100,0.146836,20.4873,20.4873,0.075334
189557795,3,15590,1677790,191431,68274700,25671600,0.114097,15.3009,15.2963,0.272943
189567357,3,17042,1363790,133835,52544500,20969800,0.0981347,15.3761,15.3761,0.118969
189570196,3,17556,243830,28776.4,11368200,4385650,0.118018,17.9865,17.9665,0.164303
189559100,3,15803,1748390,199542,73869200,27861000,0.114129,15.9352,15.9351,0.154288
189560402,3,15945,944161,122250,41751600,17719900,0.12948,18.7679,18.7679,0.171679
189566613,3,16856,1993230,179702,72689100,25362100,0.0901561,12.7241,12.7241,0.26438
189570666,3,17646,34322.8,376.523,597072,57740.8,0.01097,1.68229,0,0
189559126,3,15805,734291,81987.4,30969800,11690300,0.111655,15.9206,15.9203,0.201239
189559845,3,15878,349690,23487.8,12891500,3232180,0.0671676,9.24299,9.24299,0.331337
189569247,3,17334,577805,58693.1,21488300,9706890,0.101579,16.7996,16.5706,0.296938
189551574,3,487,419628,46142.1,17936900,6480540,0.10996,15.4435,15.4435,0.448422
189556093,3,912,559504,21281.1,19580100,2852780,0.0380356,5.09877,5.09877,0.301776
189566173,3,16771,1153980,121227,45959100,16755800,0.105051,14.52,14.52,0.105019
189554806,3,706,419628,34724.4,15276500,4888130,0.0827505,11.6487,11.6487,0.144975
189559732,3,15868,2098140,232760,88720100,32186300,0.110936,15.3404,15.3404,0.283072
189568946,3,17281,69938,6198.62,2376340,956130,0.0886302,13.6711,13.6711,0.0129069
189563518,3,16348,2028200,242913,88055500,34905500,0.119768,17.2101,17.2101,0.199712
189564001,3,16464,384659,30247.4,13801600,4183180,0.0786344,10.875,10.875,0.284545
189552013,3,542,3531870,328456,130424000,46245800,0.0929979,13.0939,13.0939,0.340554
189560419,3,15946,2622500,361806,110899000,52175500,0.137962,19.8953,19.8951,0.201279
189562736,3,16153,69938,5055.53,2305220,717317,0.0722858,10.2565,10.2565,0.335633
189563390,3,16309,23184400,2339600,912626000,336491000,0.100913,14.5137,14.5137,0.296038
189568456,3,17215,209814,17826.4,7323040,2800830,0.0849628,13.3491,13.3491,0.0747599
189570844,3,111220698,559499,38627.9,18998400,5835950,0.0690401,10.4307,10.4307,0.230579
189559626,3,15860,104907,8734.9,3999840,1182250,0.0832633,11.2695,11.2695,0.236664
189550570,3,363,1853360,276926,85690300,38328500,0.149418,20.6806,20.6806,0.139603
189563471,3,16333,2272980,258209,96101700,37470700,0.113599,16.4852,16.4852,0.220116
189564345,3,16535,1608570,182279,66206300,24017700,0.113317,14.931,14.931,0.179784
189563792,3,16414,174845,19811.3,6852290,2603720,0.113308,14.8916,14.8916,0.0388897
189564071,3,16480,664411,76900.8,27418100,10807200,0.115743,16.2658,16.2658,0.0987199
189549664,3,183,3006850,277422,118823000,39932400,0.0922633,13.2805,13.2796,0.360511
189565994,3,16749,34969,4002.09,1407680,552816,0.114447,15.8087,0,0
189566766,3,16887,1923300,192092,74225900,28192300,0.0998766,14.6584,14.6584,0.270035
189562280,3,16094,174845,19778.8,7659590,2631960,0.113122,15.0531,15.0531,0.110946
189567704,3,17064,699380,68414.4,27930200,10494300,0.0978215,15.0051,15.0051,0.140415
189562782,3,16169,12204200,1353430,490401000,192262000,0.110899,15.7538,15.7538,0.258336
189564649,3,16588,384659,31911.6,13755800,4490100,0.0829607,11.6729,11.6729,0.155287
189549981,3,302,11924400,951453,427525000,127927000,0.0797902,10.7282,10.7282,0.315439
189551825,3,513,209814,26930.4,8236060,3726100,0.128354,17.759,17.759,0.0427363
189564311,3,16528,34969,3925.42,1489260,623434,0.112254,17.8282,0,0
189567765,3,17076,979132,103642,40237800,16460800,0.105851,16.8116,16.8116,0.156385
189556876,3,1073,116539000,4658190,3833120000,684528000,0.0399712,5.87382,5.86875,0.46531
189550705,3,385,28670200,3740900,1253720000,524745000,0.13048,18.3028,18.3009,0.306094
189556755,3,1049,6154490,313956,231698000,46509900,0.0510126,7.55708,7.55706,0.389363
189549717,3,206,174378,18926.7,7726150,3144100,0.108538,18.0304,18.034,0.155054
189557742,3,15583,209811,26039,9077280,3486430,0.124107,16.617,16.6169,0.118461
189558663,3,15752,10980200,1107920,443814000,148210000,0.100902,13.4979,13.4978,0.271173
189551488,3,479,1468700,163806,61989900,27509200,0.111532,18.7303,18.7303,0.262565
189568371,3,17185,1153930,115520,46414600,18043000,0.100109,15.6361,15.636,0.146268
189563430,3,16323,7588270,719437,288761000,101953000,0.0948091,13.4357,13.4357,0.308687
189555695,3,856,52593400,5646530,2112260000,772657000,0.107362,14.6911,14.6911,0.218237
189549602,3,151,2867400,215300,130304000,29468100,0.0750854,10.2769,10.277,0.348981
189549705,3,201,13462800,1761270,560483000,255726000,0.130825,18.995,18.995,0.260798
189563344,3,16292,209814,19377,7606630,2811880,0.0923533,13.4018,13.4018,0.349094
189569504,3,17419,1084040,125204,47077500,18120200,0.115498,16.7154,16.7154,0.19446
189569550,3,17434,867967,99099,33720100,16150700,0.114174,18.6076,18.5455,0.243632
189554892,3,718,5140440,557126,209932000,78990900,0.108381,15.3666,15.3666,0.109819
189565108,3,16657,69938,6197.57,2675600,821179,0.0886153,11.7415,11.7415,0.156086
189563384,3,16302,174845,15071.8,6232620,2314710,0.0862009,13.2387,13.2387,0.337068
189564132,3,16497,1223920,103433,42224200,14870800,0.08451,12.1502,12.1502,0.3253
